Output:	0x11831F14

Input:	000000001010101010101000000010010111000101001001
Output:	0xA8097149

Input:	000000001001010111010000001110001011000100110111
Output:	0xD038B137

Input:	000000011100111011111110001001001110000001100110
Output:	0xEE24E066

Input:	000000011000010101111000110110110001000101100000
Output:	0x78DB1160

Input:	000000001100111010010011011001110110000101101100
Output:	0x9367616C

Input:	000000000011100001100010011100111110001101011101
Output:	0x6273E35D

Input:	000000000101000011011101000000010110000101100101
Output:	0xDD016165

Input:	000000001111001000111000111001001001001001001100
Output:	0x38E4924C

Input:	000000011111110011111101001010110011001111001110
Output:	0xFD2B33CE

Input:	000000000010101110111100000111011010100010110001
Output:	0xBC1DA8B1

Input:	000000010100010010001111011101101110111101110111
Output:	0x8B76EF77

Input:	000000001110000001010100101101001011101010010010
Output:	0x54B4BA92

Input:	000000000010110010011010000100010001100110111110
Output:	0x9A1119BF

Input:	000000000001011101110010111010111000100110011000
Output:	0x72EB8998

Input:	000000010100101000010111000101011000011000000110
Output:	0x17158606

Input:	000000011100110100101100100110010011010100110100
Output:	0x2C993534

Input:	000000011111110111010001001001010010110000110100
Output:	0xD1252C34

Input:	000000000010010101110110110001000110000000000101
Output:	0x76C46005

Input:	000000010100010000101111110111110100110100111111
Output:	0x2FDF4D3F

Input:	000000010100001001010010100010010000011110110101
Output:	0x528907B5

Input:	000000011001101010111010101111111011010110010100
Output:	0xBABFB594

Input:	000000010001100111010111100110000111111001110100
Output:	0xD7987E74

Input:	000000011000100101101000011011100110110000101000
Output:	0x486E6C28

Input:	000000000001100111010111010011001110100011101101
Output:	0xD74CE8ED

Input:	000000010110110100010101010111100110000100011110
Output:	0x155E611E

Input:	000000001101010001100011001101010111001111001100
Output:	0x6335738C

Input:	000000011011010101101001110010111010110001101101
Output:	0x69CBAC6D

Input:	000000000001010111011000101010110001001110101101
Output:	0xD8AB13AD

Input:	000000011000110000111000110010000101111100001011
Output:	0x38C85F0B

Input:	000000000111000110011011001110011101100000110001
Output:	0x9B39D831

Input:	000000000011010101101011001100011110100010001110
Output:	0x6B31E88E

Input:	000000011101110110011100100110011110000110010101
Output:	0x9C99E195

Input:	000000000010011011101011000100000011011010011011
Output:	0xEB10369B

Input:	000000001011001100001011101011111111000110000101
Output:	0x0BAEF185

Input:	000000010010101100100111101111100010010000100101
Output:	0x27BE2425

Input:	000000000101101010100010100111011011001010101000
Output:	0xA29DB2A0

Input:	000000010001101000110011010101001101001011010010
Output:	0x3354D2D2

Input:	000000000011001011000001010110111001101000101001
Output:	0xC15B9A29

Input:	000000001001011101100111010001010010101011101101
Output:	0x67452EED

Input:	000000010011000110101011100111100111000111110110
Output:	0xAB9E71F6

Input:	000000000110100001001110101100001011100110010100
Output:	0x4EB0B994

Input:	000000011011000000010001110111111100001010011110
Output:	0x11DFC29E

Input:	000000011110010011010111010100001010000101101101
Output:	0xD750A16D

Input:	000000000010111000001011010001110011001111000111
Output:	0x0B4733C7

Input:	000000001000010011101100011100011011000110001100
Output:	0xEC71B18C

Input:	000000001101000001101101001110111100011110101101
Output:	0x6D3BC7AD

Input:	000000000010010100010010101010111111011100100111
Output:	0x12ABF727

Input:	000000011111101000001011111101011001010101000001
Output:	0x0BF79541

Input:	000000011011111001000000100100011010001100100010
Output:	0x4091A322

Input:	000000001110000101101100101110110101011011010001
Output:	0x6CBB56D1

Input:	000000001101110001000101011001000100000001000001
Output:	0x45644041

Input:	000000001110101111010110101110010110011110110010
Output:	0xD6B967B2

Input:	000000000011100110100001111001001010111100100000
Output:	0xA1E4AF20

Input:	000000001000101101010111001011100110111011111001
Output:	0x572E6EF9

Input:	000000001001000010011000111101111110110010000001
Output:	0x98F7EC81

Input:	000000011001110000101000111010111010011000011111
Output:	0x28EBA61F

Input:	000000010011100101101111110010111000110011111111
Output:	0x6FCB8CFF

Input:	000000010111110111001101011010001001100001111000
Output:	0xCD689878

Input:	000000011100110100000111011000001101100101010101
Output:	0x0760D955

Input:	000000011110000010010000001000110011110111010111
Output:	0x90233DD7

Input:	000000001110000110000110111101001110111101101010
Output:	0x86F4EF6A

Input:	000000010100101011101001100010100000100110001110
Output:	0xE98A098E

Input:	000000010101011001111100101101111010001000110110
Output:	0x7CB7A236

Input:	000000001110011111101001111001101110110111110100
Output:	0xE9E6EDF4

Input:	000000001101011100110011101101011001010010001011
Output:	0x33B5948B

Input:	000000010101001100000111100011000001001010001101
Output:	0x078C128D

Input:	000000001011011011100010110011001110101100010010
Output:	0xE2CCEB12

Input:	000000000000100100011001100010110100000010101101
Output:	0x198F40AD

Input:	000000011110101000110100100111100001111010001110
Output:	0x349E1E8E

Input:	000000010101011000100101101100001011100001000000
Output:	0x25B0B840

Input:	000000011100110100100011111111001111111110101010
Output:	0x23FCFFAA

Input:	000000010100011110100101010000011111000110000100
Output:	0xA501F184

Input:	000000011010100000001101110101111011011101000001
Output:	0x0DD7B741

Input:	000000000100001001001101111100000100010100100100
Output:	0x4DF04524

Input:	000000011001010111110111010001000100111110111010
Output:	0xF7464FBA

Input:	000000000011000100110110001110111101001010101100
Output:	0x363BD2AC

Input:	000000000111000001011100101000001101000101100011
Output:	0x5CA0D163

Input:	000000011001101011111111111111110001011111111111
Output:	0xFFFF17FF

Input:	000000001010100100100110110011010111001011111010
Output:	0x26CD72FA

Input:	000000010100000010110011001001000011101000001100
Output:	0xB3243A0C

Input:	000000011011100100111100110111001010101011110001
Output:	0x3CDCAAF1

Input:	000000011011000111110010010111001101011101111110
Output:	0xF25CD77E

Input:	000000010111011001110111101001101000001110110011
Output:	0x772683B3

Input:	000000010100001000011001000010111100100000000001
Output:	0x190BC801

Input:	000000011111110011001101001100101101011000010101
Output:	0xCD32D615

Input:	000000001100100110000101101001101111011100010111
Output:	0x85A6F717

Input:	000000001011110111110100100110011001010110100011
Output:	0xF49995A3

Input:	000000011011010000000001111011000000100001110101
Output:	0x01EC0875

Input:	000000000111010100101111010011110110100000000001
Output:	0x2F4F6801

Input:	000000001110001010101100011111001000011111010110
Output:	0xAC7C87D6

Input:	000000001001011000000100111111101110011100011110
Output:	0x04FEE71E

Input:	000000011110001000101100100101011010110100001001
Output:	0x2C95AD09

Input:	000000000010110111001101011011110000010110010011
Output:	0xCDEF0593

Input:	000000001110101001010111111111011010001111100110
Output:	0x57FDA3C6

Input:	000000010011101010100000111101011000101110111110
Output:	0xA0F58BBE

Input:	000000001100101011010110011101001101010000010111
Output:	0xD6F4D417

Input:	000000000000101101011110010110101110111000101010
Output:	0x5E5AEE2A

Input:	000000010010101011110010011001001110110000010011
Output:	0xF264EC13

Input:	000000001001111001000111100100000101010111111101
Output:	0x479055FD

Input:	000000010001111000010100111100100111000100110100
Output:	0x14F27134

Input:	000000000110010110110001011000010110001010100001
Output:	0xB16162A1

Input:	000000010111010000101110001000011010001000101000
Output:	0x2C21A228

Input:	000000010011001101000111011110101111111001011110
Output:	0x477AFE5E

Input:	000000000101100100011011111001001111111110000110
Output:	0x1BE4FF86

Input:	000000000011001111011000000110100101101100101101
Output:	0xD81A5B2D

Input:	000000011001000111011100100101001100001011000110
Output:	0xDC94C2C6

Input:	000000001001000000001000110000001111001011100110
Output:	0x08C0F2E6

Input:	000000011100101110111100001101110111100011011100
Output:	0xBC3778DC

Input:	000000001101110001111001111000100101011111010001
Output:	0x79E257D1

Input:	000000001011000000011011110010010100101100010110
Output:	0x1BC90B16

Input:	000000000101000001100001111101000011011101101010
Output:	0x61F4376A

Input:	000000001110000110000101011100001000110000100000
Output:	0x85708C20

Input:	000000010000001001100000100100100001111001011111
Output:	0x60921E5F

Input:	000000010101110111000000110000111011100111000010
Output:	0xC0C3B9D2

Input:	000000011011100110000100110010010111001110111101
Output:	0x84C973BD

Input:	000000011010110001001011000100110000100010110100
Output:	0x4B1308B4

Input:	000000000001001101011010101110100000011110110000
Output:	0x5ABB07B0

Input:	000000000110011111011101011001010010100001110101
Output:	0xDD652C75

Input:	000000000110101101000010110000000011011000010001
Output:	0x42C03611

Input:	000000011010101000010000100111011010100101001010
Output:	0x109DA14A

Input:	000000000111101010101111000111001000101100110000
Output:	0xAF5C8B30

Input:	000000011010100000000111101100001100111000001101
Output:	0x07B0CE05

Input:	000000011100110111110010001100111011101101101100
Output:	0xF233BB6C

Input:	000000001001000111011111001011100101011110001011
Output:	0xDF2E578B

Input:	000000001001100001111100111000110111100000010101
Output:	0x7CE37815

Input:	000000011001010000001010011111001011101010100000
Output:	0x087CBAA0

Input:	000000000011011010111111100010001100010000100111
Output:	0xBF88C427

Input:	000000000111001011001110111000011100011000010000
Output:	0xCEE1C610

Input:	000000010101001000011100111010100000101000111101
Output:	0x1CEA0A3D

Input:	000000011000010101011001101101110000101100100110
Output:	0x59B70B26

Input:	000000011011101111001000000001000100000100011001
Output:	0xC8044119

Input:	000000010110011010111011100100100101011001000000
Output:	0xBB925640

Input:	000000001000011101001001011101010010110000101000
Output:	0x49752C28

Input:	000000010111011100101101101010011010101001011001
Output:	0x2DA9AA59

Input:	000000010111111101110111011110100000111010010111
Output:	0x777A0E97

Input:	000000000110101100001000000001011111011011001000
Output:	0x0805F6C8

Input:	000000001100011100111000001011001111111110100010
Output:	0x382CFFA2

Input:	000000001110011101010011111001010101100100111100
Output:	0x53E5593C

Input:	000000001101101011011011101000000101101010000010
Output:	0xDBA05A82

Input:	000000011101011100010000111010111101100010010010
Output:	0x10EBD892

Input:	000000010010100101011000100101010110110101001101
Output:	0x58956D4D

Input:	000000000110010000001000010001001011100011111110
Output:	0x0844B8FE

Input:	000000000000010010100110000100111100010100001110
Output:	0xA613C50E

Input:	000000011100010000110100101110111100001110000001
Output:	0x34BBC381

Input:	000000000010101111010100111010010010001110001000
Output:	0xD4E92388

Input:	000000011011000100001000101011111110001110000010
Output:	0x08AFE382

Input:	000000001001010010110001010010101011001101011100
Output:	0xB14AB35C

Input:	000000011111111000111000001100100100100101010101
Output:	0x38324955

Input:	000000001100000111000111100101000010000111001100
Output:	0xC79421CC

Input:	000000000111111100110111111111110010110110001101
Output:	0x37FF2D8D

Input:	000000000010001010111010000001111111000111111010
Output:	0xBA07F1FA

Input:	000000000110011000110010110000010101001011011111
Output:	0x32C152DF

Input:	000000000100110101000101100101100001000011001011
Output:	0x459610CB

Input:	000000011001010100010100101101110010000111111100
Output:	0x14B721FC

Input:	000000011000100101101111110011010010000000110101
Output:	0x6FCDA035

Input:	000000000010111010011000101100000001001001111110
Output:	0x98B0127E

Input:	000000011000001010100011001010110100000001000110
Output:	0xA32B4046

Input:	000000011010100001100110111101110111011011000010
Output:	0x66F776C2

Input:	000000011100010110001101101111010010001101110010
Output:	0x8DBD2362

Input:	000000001010010000011111111111011101000000001011
Output:	0x1FFDD00B

Input:	000000001110111001010100110110011101110010001001
Output:	0x54D9DC89

Input:	000000000111011000000001000000110100101100101011
Output:	0x01034B2B

Input:	000000001111110100101001000001110100001111011101
Output:	0x2907C3DD

Input:	000000001011011111111111111111100101010110100011
Output:	0xFFFE55A3

Input:	000000010101111000100111000101010001011001000101
Output:	0x27151645

Input:	000000011000100000011111110110011010110011011100
Output:	0x1FD9ACDC

Input:	000000010000111111000000111011011101000001101100
Output:	0xC0EDD068

Input:	000000000010010101001100111101010001011111000101
Output:	0x4CF517C5

Input:	000000001001011011010111011110110000011111101101
Output:	0xD77B07ED

Input:	000000011000001000100011100101001110110000011010
Output:	0x2394EC1A

Input:	000000011110001001111101000010000000110010110110
Output:	0x7D080CB6

Input:	000000010011101000101000000011101110100101101000
Output:	0xA80EE968

Input:	000000011000011010100011100111000001110001100101
Output:	0xA39C1C65

Input:	000000011001110111111100111001000000000000100001
Output:	0xFCE40021

Input:	000000011000000010110011100111010000111101100001
Output:	0xB39D0F61

Input:	000000000101011010100010101100000010111010000110
Output:	0xA2B02E86

Input:	000000011100101101000010100110110000100110001010
Output:	0x428B098A

Input:	000000011011111001110001010111100101100000110011
Output:	0x715E5833

Input:	000000000101011010010000101100101001101001110011
Output:	0x90B29A73

Input:	000000010001001110010101111001100100100110001111
Output:	0x95E6498F

Input:	000000001001010001101100001010001010100011010100
Output:	0x6C28A8D4

Input:	000000010101011100100001101000010110110001110111
Output:	0x21A16C77

Input:	000000001110110100011101001011010000001001111111
Output:	0x1D2D027F

Input:	000000010100001001010110100010001111000011011101
Output:	0x5688F0DD

Input:	000000011100111001010101110000001101010110101011
Output:	0x55C0D5AB

Input:	000000001000100010100111110110001011000011110010
Output:	0xA7D8B0F2

Input:	000000011100000001011100010011101000010000111001
Output:	0x5C4E8439

Input:	000000000010110000010111111011111010001111100110
Output:	0x17EFA3E6

Input:	000000010010100110100111100110000000000011101001
Output:	0xA79800E9

Input:	000000000101001111100010011011101010000101100011
Output:	0xE26EA163

Input:	000000000011001000101101001011001101100110001000
Output:	0x2D2CD988

Input:	000000000001111111110110010101111000001010001010
Output:	0xF657828A

Input:	000000010100111000111011000010011111100101001011
Output:	0x3B09F95B

Input:	000000010010001111011111110001000011110111110101
Output:	0xDFC43DF5

Input:	000000011010010111111011011000010100001010010111
Output:	0xFB614297

Input:	000000001110111101010000011001100110010111100011
Output:	0x506665E3

Input:	000000000111011000010101000101000100110010000010
Output:	0x15144C82

Input:	000000001010111100010011010100100010111011010111
Output:	0x13522ED7

Input:	000000001011110011110001110011001011000001001010
Output:	0xF1CCB04A

Input:	000000011100010110001010101101001001101101010001
Output:	0x8AB69B51

Input:	000000010110100100010100111000100111000011101000
Output:	0x14E27068

Input:	000000011100111101100110100111001111110010010011
Output:	0x669CFC93

Input:	000000010110011100110010000111111110011110101110
Output:	0x321FE7AE

Input:	000000010000101011111110110111111001000010100110
Output:	0xFEDF90A6

Input:	000000011111001001111111100010000100110100111010
Output:	0x7F884D3A

Input:	000000010100001111010010000111001011110100100011
Output:	0xD21CBD23

Input:	000000001101000010000010010000100000111000100111
Output:	0x82420E27

Input:	000000011110111110011001100011110011100001111110
Output:	0x998F387E

Input:	000000000010001110010101010111011011000110110000
Output:	0x955DB1B0

Input:	000000001110010001110010110010000111000101001110
Output:	0x72C9714E

Input:	000000000011110010010000111000010011010011111011
Output:	0x90E134FB

Input:	000000000000111101110011011101000010101110000101
Output:	0x73742B85

Input:	000000011000111101110000111110100001101100011101
Output:	0x70FA1B1D

Input:	000000001000001101101101101101010100100111110101
Output:	0x6DB549F5

Input:	000000011100000111000101000100100011100111000011
Output:	0xC51231C3

Input:	000000010111000001001110110000111100010001110111
Output:	0x4EC3C477

Input:	000000010101101101011011010100110100101100001010
Output:	0x5B534B0A

Input:	000000000011000001100000110100110100101000001111
Output:	0x60D34A0F

Input:	000000000110100010101110011010001111001010000101
Output:	0xAE68F285

Input:	000000011011001010000001000100100010000101011110
Output:	0x0112215E

Input:	000000001011000000100001100010000110110101011101
Output:	0x21886D5D

Input:	000000010111110100111100011010111001101101101010
Output:	0x3C6B9B6A

Input:	000000000101111111100000110000000011111000111001
Output:	0xE0C03E39

Input:	000000000000111001011000110001101101110000110000
Output:	0x58C6DC30

Input:	000000011011010001000100000101101011001100011000
Output:	0x4416B318

Input:	000000001110000011001111100010001110101101001010
Output:	0xCF88EB4A

Input:	000000001111011110101001001011001001001001101000
Output:	0xA92C9268

Input:	000000011100100001011110111111000000001111011010
Output:	0x5EFC03DA

Input:	000000001101101111110001011000011111000111111000
Output:	0xF161F1F8

Input:	000000000000000101011111000010100100010110111001
Output:	0x5F0A45B9

Input:	000000000111101000000110100110000101011011111011
Output:	0x069856FB

Input:	000000011100011001101101000100011000110111100100
Output:	0x6D118DE4

Input:	000000001011101100010100111110001110110110010110
Output:	0x14F8ED96

Input:	000000001111000111011101000001011111011001011010
Output:	0xDD05F65A

Input:	000000000010001000111000011010111001000011000111
Output:	0x386B90C7

Input:	000000011011010110100001110100001101111101010100
Output:	0xA1F0DF54

Input:	000000001111111001111110101101110000111101100101
Output:	0x7EB70F65

Input:	000000001110110000010000001101010011111110011000
Output:	0x10353F98

Input:	000000010111011100011010001101001101110010001001
Output:	0x1A34DC89

Input:	000000001011010010101100110001110110110111110110
Output:	0xACC76DF6

Input:	000000001111111100101000110100010001110111110011
Output:	0x28D11DF3

Input:	000000010011100010000000010110011101000001011001
Output:	0x8059D059

Input:	000000011100000100000000101100010001010001011111
Output:	0x00B1345F

Input:	000000010100000110111111001010100100001010100011
Output:	0xBF2A42A3

Input:	000000010001100100111100000110011101101010010101
Output:	0x3C19DA95

Input:	000000011100010101001100001001101101011100010010
Output:	0x4C26D712

Input:	000000000111111101011111110011101111000000001011
Output:	0x5FCEF00B

Input:	000000001010101011001101101101001000110101011111
Output:	0xCDB68D5F

Input:	000000010001100111000110000100100111111110100001
Output:	0xC6127FA1

Input:	000000011110001110011001011011000100001000001010
Output:	0x996C420A

Input:	000000001111111101000100000110111000010011000000
Output:	0x441B84C0

Input:	000000001111010100011110011101110011001101110010
Output:	0x1E773372

Input:	000000011111100111100101111000011011000100000100
Output:	0xE5E1B104

Input:	000000010001110100000001110000011011100011110001
Output:	0x01C1B8F1

Input:	000000001101010110011001010110110001111010111011
Output:	0x995B1EBB

Input:	000000001110111100110110010001100110000111101110
Output:	0x364661EE

Input:	000000000001000000010001011010110000110110001110
Output:	0x116B0D8E

Input:	000000000110001010011001010011100110110110101011
Output:	0x994E6DAB

Input:	000000001111011000011011110010011110101011111101
Output:	0x1BC9EAFD

Input:	000000011100111100111100101101101001110010010101
Output:	0x3CB69C95

Input:	000000001100011110110011100100001101001101110000
Output:	0xB390D370

Input:	000000010101100010011000110011010111011011000000
Output:	0x98CD76C0

Input:	000000011011111000000000001110111111111010001100
Output:	0x003BFE8C

Input:	000000001100000100000000011101010000000110011010
Output:	0x0075019A

Input:	000000000011111111010100111111100111011111111110
Output:	0xD4FE77FE

Input:	000000011110001100001011010110110101101100111001
Output:	0x0B5B5B39

Input:	000000011011111010111110111010111111110010000000
Output:	0xBEE9FC80

Input:	000000010000011101001111100011111101000010001110
Output:	0x4F8FD08E

Input:	000000000111101011010110011010001101111110100111
Output:	0xD668DFA7

Input:	000000000011010101111101000010010100000011001110
Output:	0x7D0940CE

Input:	000000001001010011101011110000111101110101110000
Output:	0xEBC3DD70

Input:	000000000000101001111100000111010111000000010101
Output:	0x7C197015

Input:	000000011100011101110000100110110110001011011100
Output:	0x709B62DC

Input:	000000011001010000011010000101101011010011111110
Output:	0x1A16B4FE

Input:	000000001001011111010110000101000000111000000010
Output:	0xD6140E02

Input:	000000010100000011110000001000110010110000010010
Output:	0xF0232C12

Input:	000000010011111101111000001001010010001110101001
Output:	0x782523A9

Input:	000000000101110101001011111001010000110111010100
Output:	0x4BE50DD4

Input:	000000011000111101011110001011000011001010100001
Output:	0x5E2C32A1

Input:	000000000110011011000100111000000101011011110011
Output:	0xC4E056F3

Input:	000000011111100101100001000010110111101111101011
Output:	0x610B7BEB

Input:	000000011011001011001110110000110100101101011111
Output:	0xCEC35B5F

Input:	000000001011101011100010011110110000001011011100
Output:	0xE27B02DC

Input:	000000011001101000010111011001000010010010001100
Output:	0x1764248C

Input:	000000001001101101000001101100010110101110100010
Output:	0x41B16BA2

Input:	000000010110100111110110101100000011010111110000
Output:	0xF6F035F0

Input:	000000001010100000000100010001100111110001101000
Output:	0x04467C68

Input:	000000001100101111000010010101110001110111011100
Output:	0xC2571DDC

Input:	000000000110000000010101101000001011000101100111
Output:	0x15A0B167

Input:	000000011100110101101011001100001100000000101010
Output:	0x6B30C02A

Input:	000000000111000110100010100110001011110111001110
Output:	0xA298BDCE

Input:	000000010000110101111010000001111101010011100000
Output:	0x7A07D4E0

Input:	000000011010100010110110011011001000010011010111
Output:	0xB66C84D7

Input:	000000001110111000110001101100100110111110001111
Output:	0x31B26F8F

Input:	000000010111001101111110100001011001000100011011
Output:	0x7E85915B

Input:	000000000100011100000100011101100001111101010100
Output:	0x04761F54

Input:	000000011101000011010011010010010010110101110101
Output:	0xD3492D75

Input:	000000001001111100011100111001100000001000110011
Output:	0x1CE60233

Input:	000000010001000111100011111001100101110100001110
Output:	0xE3E65D0E

Input:	000000000111000111000100101110010101100000100001
Output:	0xC4B95821

Input:	000000011000000110101001101010011111000100110110
Output:	0xA9A9F136

Input:	000000001001111000101110011100001100111011111101
Output:	0x2E78CEFD

Input:	000000011011100110001010000000011100000101110110
Output:	0x8A01C176

Input:	000000001101000011101000110100110111001011010110
Output:	0xE8D372D6

Input:	000000010100001100010001011111110011000101011011
Output:	0x117F315B

Input:	000000010010001001110110111000111010010101110010
Output:	0x76E3A572

Input:	000000011011111010111111010111101011110001111111
Output:	0xBF5EBC7F

Input:	000000000011011010010000001101010010010010101001
Output:	0x903524A9

Input:	000000011100110101010110010111000011111101100110
Output:	0x565C3E66

Input:	000000011110100110111011111100100010011000000010
Output:	0xBBF22602

Input:	000000010111111000001011010101010110100110000011
Output:	0x0B556983

Input:	000000001011111100111000111111110110101111011000
Output:	0x38FF6BD8

Input:	000000010101000000111010010010011111110001101010
Output:	0x3B49FC6A

Input:	000000010111011111011110000010110000111010111110
Output:	0xDE0B0EBE

Input:	000000000011001010111100011000011111000101001011
Output:	0xBC61F14B

Input:	000000010000111111010000000111011000000000110100
Output:	0xD01D8034

Input:	000000010110000110000000110010110010100100011110
Output:	0x80CB291E

Input:	000000011000101101111000101000011011001010001011
Output:	0x78A1B28B

Input:	000000001111111111000011001101011011000001010011
Output:	0xC335B053

Input:	000000001110000000001010100111010100000111010011
Output:	0x0A9D41D3

Input:	000000010011110110001000010001010110000110001100
Output:	0x8845618C

Input:	000000000000110001101011000010011110010011111001
Output:	0xEB09E4F9

Input:	000000010010100111101010101010110110100100010101
Output:	0xEAAB6915

Input:	000000011111100110011111010010111010001110001101
Output:	0x9F4BA38D

Input:	000000001010100001110100011111100010101011010011
Output:	0x747E2AD3

Input:	000000011111000011101100001011101100111010010010
Output:	0xEC2ECE92

Input:	000000011111101010111111011010111101101000110011
Output:	0xBF6BDA33

Input:	000000010011001001110001001101010101010101101000
Output:	0x71355568

Input:	000000011110101011011101101111010001100111100101
Output:	0xDDBD19E5

Input:	000000010000100000101110111110101011000100000010
Output:	0x2EFAB102

Input:	000000010000001101001010101101101101111110010011
Output:	0x4AB6DF13

Input:	000000010100000011101111011001100000001100110010
Output:	0xEF660332

Input:	000000000011000000100010111000011000100100111111
Output:	0x22E1893F

Input:	000000000111001110101011100110111000111111001111
Output:	0xAB9B8FCF

Input:	000000011011110101100100111011110011101100010011
Output:	0x64EF3B13

Input:	000000001011011101101011011111000010010111010001
Output:	0x6B7C25D1

Input:	000000011100011110011111110111110110001011110100
Output:	0x9FDF62F4

Input:	000000000011011001101010101011111100000101100111
Output:	0x6AAFC167

Input:	000000010110110111101110010100011101001110110000
Output:	0xEE51D3B0

Input:	000000000100111110110101110011000011110011011011
Output:	0xB5CC3CDB

Input:	000000010100001111100110001001100101000010001111
Output:	0xE626508F

Input:	000000000101111010001101011101110101101101011011
Output:	0x8D775B5B

Input:	000000000111100111010101110010101100010110101001
Output:	0xD5CAC5A9

Input:	000000001011100111111100000110101110101100111110
Output:	0xFC1AEB3E

Input:	000000011010110101110100001001100110011110110100
Output:	0x742667B4

Input:	000000011110000101000100001111110000100011010001
Output:	0x44BF08D1

Input:	000000001100001110110101111110000100010011110111
Output:	0xB5F844F7

Input:	000000000111011010001100101111011000111100011000
Output:	0x8CBD8F18

Input:	000000010011000010001100001111100010110000100011
Output:	0x8C3E2C23

Input:	000000000110001110110101111010101000001000100100
Output:	0xB5EA8224

Input:	000000011101101101100000100001011011111000011110
Output:	0x6085B61E

Input:	000000010101001001110101110010000101011111001100
Output:	0x75C857CC

Input:	000000000010111100011000010111101000011100000010
Output:	0x185E8702

Input:	000000011100101110010110110101010111101111110001
Output:	0x96D57BF1

Input:	000000011011110000011111101000101001101100011000
Output:	0x1FA29B18

Input:	000000001101000001111101101111110000110011100010
Output:	0x7DBD0CE2

Input:	000000001010110100001100001111000111010110001100
Output:	0x0C3C758C

Input:	000000011001111001010111000101111101010011101110
Output:	0x5717D4EE

Input:	000000011101011100000010101111001111011110011111
Output:	0x02BCF79F

Input:	000000010000110111011110111000101001110001111100
Output:	0xDEE29C7C

Input:	000000001101001101100011000101100100100010101110
Output:	0x631648AE

Input:	000000001110011001101010000011010110010110111110
Output:	0x6A0D65BE

Input:	000000011111110100110000101001001101000111000011
Output:	0x30A4D1C3

Input:	000000010111100011001101000100010010111000111101
Output:	0xCD112E3D

Input:	000000010011111000000110000000010100111011110001
Output:	0x06014EF1

Input:	000000000111111010110100010110100001101110010010
Output:	0xB45A1B92

Input:	000000011001110001110110010001111110000000011100
Output:	0x76C7E01C

Input:	000000001100001001010001000111011100010110101001
Output:	0x511DC5A9

Input:	000000000010000000001011011011011101011101010000
Output:	0x0B6DD750

Input:	000000010100000110001110100011011000011010010100
Output:	0x8E8D8694

Input:	000000001101111110100010111101101010000001100100
Output:	0xA2F6A064

